student_id,question_id,correct
313,731,1
313,746,1
313,748,1
313,750,0
313,751,0
313,758,1
313,772,1
313,775,1
313,783,1
313,785,0
313,808,1
313,829,0
313,831,0
313,844,1
313,861,1
313,862,1
313,864,0
313,865,1
313,866,1
313,878,0
313,891,1
313,892,1
313,893,1
313,894,1
313,895,1
314,26,0
314,46,1
314,50,1
314,54,1
314,56,1
314,58,1
314,60,1
314,61,1
314,62,0
314,63,0
314,68,1
314,77,1
314,78,1
314,81,1
314,95,1
314,98,1
314,100,0
314,101,1
314,111,1
314,120,1
314,142,1
314,158,1
314,162,1
314,163,1
314,164,1
314,166,1
314,174,1
314,184,1
314,187,1
314,197,1
314,198,1
314,199,1
314,202,0
314,203,0
314,212,1
314,213,1
314,216,0
314,221,1
314,222,1
314,223,1
314,233,1
314,240,0
314,244,1
314,246,1
314,277,1
314,295,1
314,298,1
314,333,1
314,335,1
314,340,1
314,342,1
314,343,1
314,346,1
314,357,1
314,365,1
314,366,1
314,381,1
314,392,1
314,413,1
314,488,1
314,502,1
314,508,0
314,563,1
314,574,1
314,581,1
314,582,1
314,583,1
314,593,1
314,617,1
314,643,1
314,646,1
314,649,1
314,658,1
314,662,1
314,688,0
314,689,1
314,706,0
314,707,0
314,727,1
314,731,1
314,746,1
314,749,1
314,781,0
314,782,0
314,797,0
314,801,1
314,808,0
314,816,1
314,825,1
314,828,1
314,836,1
314,838,1
314,844,1
314,857,1
314,869,1
314,870,1
314,872,1
314,880,0
314,886,1
314,887,1
314,895,1
314,896,1
314,897,1
314,898,1
315,20,1
315,21,0
315,22,1
315,55,1
315,60,0
315,67,1
315,71,1
315,72,1
315,74,1
315,75,1
315,76,1
315,93,1
315,96,1
315,98,1
315,129,1
315,137,1
315,161,1
315,168,1
315,177,1
315,178,1
315,179,1
315,183,1
315,211,1
315,217,1
315,221,1
315,240,1
315,246,1
315,250,0
315,303,1
315,311,1
315,325,1
315,349,1
315,362,1
315,409,1
315,430,1
315,431,1
315,432,1
315,436,1
315,438,1
315,439,1
315,463,1
315,465,1
315,472,1
315,473,1
315,475,1
315,487,1
315,488,1
315,502,1
315,511,1
315,513,1
315,531,1
315,538,0
315,550,1
315,564,0
315,575,1
315,578,1
315,579,1
315,584,1
315,589,1
315,590,1
315,594,1
315,597,1
315,616,0
315,618,0
315,631,1
315,643,1
315,644,1
315,650,1
315,651,1
315,665,1
315,668,1
315,673,1
315,675,1
315,688,0
315,689,1
315,708,1
315,725,0
315,726,1
315,727,1
315,729,1
315,737,1
315,748,1
315,751,1
315,752,0
315,753,0
315,754,1
315,755,1
315,763,1
315,766,0
315,769,1
315,770,1
315,776,1
315,777,1
315,779,1
315,788,1
315,792,1
315,805,1
315,824,1
315,825,1
315,827,1
315,828,1
315,831,1
315,837,1
315,848,1
315,849,1
315,859,0
315,878,0
315,882,1
316,10,1
316,18,1
316,32,1
316,46,1
316,47,1
316,48,1
316,49,0
316,52,1
316,55,1
316,56,1
316,60,1
316,61,1
316,63,1
316,68,0
316,72,1
316,74,1
316,93,1
316,94,1
316,114,1
316,118,0
316,128,1
316,129,0
316,130,0
316,135,1
316,159,1
316,160,1
316,161,1
316,162,1
316,164,1
316,170,1
316,171,1
316,172,1
316,175,1
316,210,1
316,211,1
316,213,1
316,215,0
316,218,1
316,220,0
316,221,1
316,223,1
316,226,1
316,233,1
316,240,1
316,252,1
316,275,1
316,278,1
316,282,1
316,297,1
316,298,0
316,311,1
316,323,0
316,342,0
316,343,1
316,347,1
316,352,1
316,378,1
316,389,1
316,412,0
316,451,0
316,453,1
316,458,0
316,462,1
316,465,1
316,472,1
316,479,1
316,483,1
316,512,0
316,522,1
316,542,1
316,546,1
316,551,1
316,558,0
316,559,1
316,560,1
316,561,1
316,562,1
316,566,1
316,574,1
316,575,1
316,576,1
316,577,1
316,579,1
316,580,0
316,581,1
316,584,1
316,602,1
316,606,0
316,610,1
316,644,1
316,645,1
316,658,1
316,668,0
316,671,0
316,676,1
316,678,1
316,679,0
316,684,0
316,685,0
316,688,1
316,706,0
316,707,1
316,708,0
316,712,1
316,728,0
316,733,1
316,736,1
316,744,1
316,746,1
316,747,1
316,748,1
316,759,1
316,760,0
316,762,1
316,776,1
316,780,1
316,791,1
316,793,0
316,795,0
316,797,0
316,800,0
316,806,1
316,808,1
316,810,1
316,811,1
316,812,0
316,815,1
316,816,1
316,822,1
316,824,1
316,828,1
316,830,0
316,835,0
316,840,0
316,841,1
316,842,0
316,852,0
316,863,1
316,875,1
316,876,0
316,879,1
316,885,0
316,887,1
316,889,0
316,890,0
317,19,1
317,22,1
317,50,1
317,51,1
317,62,1
317,63,1
317,79,1
317,81,1
317,94,1
317,96,1
317,100,1
317,118,1
317,122,1
317,123,0
317,124,0
317,126,1
317,127,1
317,129,1
317,130,0
317,139,1
317,142,1
317,158,1
317,161,1
317,166,1
317,167,1
317,169,1
317,170,1
317,173,1
317,175,1
317,222,1
317,251,1
317,296,1
317,297,1
317,298,0
317,316,1
317,320,1
317,326,1
317,331,1
317,332,1
317,333,0
317,335,1
317,361,1
317,367,1
317,398,1
317,404,1
317,431,1
317,440,1
317,442,1
317,449,0
317,459,1
317,487,1
317,488,1
317,491,1
317,493,1
317,499,1
317,501,1
317,511,1
317,522,1
317,541,1
317,550,0
317,555,0
317,563,1
317,573,1
317,576,0
317,578,1
317,580,1
317,584,1
317,590,1
317,606,1
317,622,1
317,643,1
317,644,1
317,668,1
317,676,1
317,692,0
317,693,0
317,694,1
317,695,1
317,707,1
317,708,1
317,727,1
317,738,1
317,746,1
317,748,1
317,751,1
317,756,0
317,760,1
317,762,1
317,765,1
317,773,1
317,778,1
317,787,1
317,790,1
317,805,0
317,808,1
317,815,1
317,816,1
317,822,1
317,825,1
317,836,1
317,846,1
317,848,0
317,855,1
317,862,1
317,878,0
318,7,1
318,14,1
318,22,1
318,45,0
318,48,0
318,49,1
318,56,1
318,61,1
318,62,1
318,66,1
318,72,1
318,78,1
318,79,1
318,93,1
318,98,1
318,99,0
318,100,1
318,101,1
318,113,1
318,114,1
318,139,0
318,150,1
318,154,1
318,157,1
318,159,1
318,162,1
318,163,1
318,164,1
318,176,1
318,178,1
318,209,1
318,211,0
318,217,1
318,221,1
318,222,0
318,230,1
318,262,0
318,264,1
318,277,1
318,295,1
318,299,1
318,302,1
318,308,1
318,309,1
318,349,1
318,361,1
318,364,1
318,410,1
318,414,0
318,433,1
318,447,1
318,449,1
318,450,0
318,451,0
318,473,0
318,487,1
318,499,1
318,500,1
318,501,1
318,503,1
318,512,0
318,514,0
318,523,1
318,532,1
318,538,1
318,541,1
318,546,0
318,547,1
318,549,0
318,562,0
318,563,1
318,565,0
318,575,0
318,576,1
318,577,1
318,580,0
318,581,0
318,594,1
318,596,1
318,615,0
318,622,1
318,624,1
318,633,1
318,643,1
318,644,1
318,646,1
318,668,1
318,673,1
318,679,1
318,683,1
318,689,0
318,696,1
318,705,1
318,707,1
318,708,1
318,731,1
318,746,1
318,747,1
318,748,1
318,750,0
318,759,1
318,760,0
318,775,1
318,776,1
318,777,1
318,785,1
318,788,1
318,790,1
318,791,1
318,792,1
318,795,1
318,796,0
318,797,0
318,800,1
318,801,1
318,808,1
318,810,1
318,811,1
318,813,1
318,815,1
318,823,1
318,825,1
318,829,1
318,835,0
318,838,0
318,839,0
318,846,1
318,847,1
318,849,1
318,875,1
318,884,1
318,885,1
318,887,1
318,888,0
318,889,0
319,12,1
319,17,1
319,19,1
319,24,1
319,52,1
319,68,1
319,69,1
319,75,1
319,77,1
319,93,1
319,94,0
319,96,1
319,100,1
319,104,1
319,108,1
319,110,1
319,112,1
319,121,1
319,122,1
319,123,0
319,125,1
319,159,1
319,162,0
319,163,1
319,164,1
319,172,1
319,173,1
319,178,1
319,184,1
319,208,1
319,215,0
319,219,1
319,228,1
319,232,1
319,235,1
319,249,1
319,250,1
319,278,1
319,295,1
319,308,1
319,315,1
319,334,1
319,361,1
319,363,1
319,366,1
319,367,0
319,368,0
319,406,1
319,407,1
319,412,1
319,413,0
319,449,1
319,451,0
319,488,1
319,495,1
319,516,1
319,531,1
319,561,1
319,562,1
319,563,1
319,566,1
319,572,1
319,576,1
319,577,1
319,580,1
319,581,1
319,582,1
319,616,1
319,622,1
319,639,1
319,643,1
319,645,1
319,668,1
319,669,1
319,677,1
319,678,1
319,691,0
319,706,0
319,707,1
319,732,1
319,747,1
319,750,1
319,751,1
319,760,1
319,765,1
319,775,1
319,783,1
319,789,0
319,795,1
319,806,1
319,818,1
319,823,1
319,833,1
319,834,1
319,844,1
319,849,1
319,853,1
319,859,0
319,860,0
319,868,1
319,869,1
319,872,1
319,881,1
319,882,1
319,883,1
319,890,0
319,896,1
319,897,1
319,899,1
320,20,1
320,21,1
320,37,0
320,45,0
320,50,1
320,59,0
320,60,1
320,63,0
320,67,1
320,69,1
320,71,1
320,72,1
320,74,1
320,92,1
320,113,1
320,126,1
320,127,1
320,135,1
320,141,0
320,145,1
320,151,1
320,153,1
320,159,0
320,162,1
320,163,1
320,164,1
320,166,0
320,167,0
320,168,1
320,175,1
320,180,1
320,201,1
320,203,0
320,214,1
320,215,1
320,220,1
320,221,1
320,222,1
320,223,0
320,225,1
320,227,1
320,233,1
320,246,1
320,249,1
320,262,1
320,279,1
320,282,1
320,290,1
320,296,1
320,327,1
320,342,1
320,346,1
320,383,1
320,401,0
320,408,0
320,449,1
320,450,0
320,468,1
320,487,1
320,500,1
320,510,1
320,516,0
320,517,1
320,537,1
320,538,1
320,541,1
320,546,1
320,573,1
320,574,1
320,577,1
320,581,0
320,583,1
320,586,1
320,589,1
320,594,1
320,599,1
320,601,1
320,604,1
320,611,0
320,613,0
320,632,1
320,645,1
320,651,1
320,658,1
320,669,1
320,670,1
320,676,1
320,683,1
320,692,0
320,693,0
320,694,1
320,695,1
320,696,1
320,708,0
320,712,1
320,728,0
320,736,1
320,737,1
320,738,1
320,745,1
320,748,0
320,752,0
320,753,0
320,754,1
320,755,1
320,759,1
320,762,1
320,763,1
320,774,1
320,775,1
320,777,1
320,779,1
320,780,1
320,792,1
320,803,1
320,806,0
320,813,0
320,815,1
320,826,1
320,834,1
320,846,1
320,847,1
320,865,1
320,870,1
320,876,0
320,878,1
320,879,1
320,891,1
320,893,1
320,895,1
320,896,1
320,898,1
320,900,1
321,10,0
321,15,1
321,31,1
321,46,0
321,48,1
321,52,1
321,53,1
321,60,1
321,61,1
321,68,1
321,77,1
321,94,1
321,95,1
321,98,1
321,99,1
321,102,1
321,129,1
321,134,0
321,135,0
321,138,0
321,141,1
321,151,1
321,155,1
321,159,0
321,160,1
321,162,1
321,163,0
321,165,0
321,167,0
321,169,1
321,173,1
321,174,0
321,175,1
321,177,0
321,198,1
321,203,1
321,213,1
321,221,1
321,226,1
321,230,1
321,238,1
321,250,1
321,257,1
321,278,1
321,280,1
321,298,1
321,302,0
321,323,1
321,326,1
321,327,1
321,328,1
321,349,1
321,350,1
321,363,1
321,364,1
321,404,1
321,410,1
321,414,0
321,431,1
321,435,0
321,451,0
321,452,0
321,458,1
321,462,1
321,488,1
321,499,1
321,512,0
321,539,1
321,540,1
321,542,1
321,543,1
321,544,1
321,548,1
321,563,1
321,564,0
321,567,1
321,574,1
321,575,1
321,577,1
321,578,0
321,579,0
321,584,1
321,595,1
321,606,1
321,617,0
321,630,1
321,635,0
321,646,1
321,668,1
321,670,1
321,677,1
321,679,1
321,705,0
321,706,1
321,707,0
321,728,1
321,736,1
321,745,1
321,746,0
321,747,0
321,748,1
321,750,0
321,751,1
321,760,1
321,769,1
321,776,1
321,792,1
321,800,1
321,802,1
321,805,1
321,815,0
321,829,1
321,833,1
321,848,1
321,860,1
321,863,1
321,884,1
321,886,1
322,18,1
322,32,1
322,47,1
322,48,0
322,56,1
322,57,1
322,60,1
322,61,1
322,62,1
322,71,1
322,74,1
322,78,0
322,80,1
322,91,0
322,92,1
322,95,1
322,97,1
322,106,1
322,114,1
322,115,1
322,116,1
322,141,1
322,143,1
322,159,1
322,160,1
322,161,1
322,162,0
322,163,0
322,176,1
322,177,1
322,197,1
322,208,1
322,209,1
322,210,0
322,212,1
322,213,1
322,214,1
322,221,1
322,222,1
322,224,0
322,225,1
322,226,1
322,228,1
322,262,1
322,297,1
322,298,1
322,299,1
322,326,1
322,361,1
322,363,1
322,378,1
322,406,1
322,411,1
322,415,1
322,430,0
322,443,1
322,445,1
322,458,1
322,463,1
322,464,1
322,472,1
322,473,1
322,515,1
322,529,1
322,538,1
322,544,1
322,548,1
322,551,1
322,561,0
322,562,1
322,563,1
322,564,1
322,565,0
322,574,1
322,578,1
322,583,0
322,589,1
322,598,1
322,613,1
322,644,0
322,650,0
322,668,1
322,669,1
322,674,0
322,676,1
322,677,1
322,678,0
322,683,1
322,686,1
322,705,0
322,707,1
322,708,1
322,725,1
322,726,0
322,730,1
322,733,0
322,744,0
322,745,1
322,746,0
322,747,1
322,757,1
322,758,1
322,774,0
322,775,1
322,779,0
322,790,1
322,792,0
322,793,1
322,795,0
322,797,1
322,808,1
322,812,1
322,813,1
322,817,1
322,825,1
322,835,0
322,837,0
322,838,0
322,839,0
322,841,0
322,842,0
322,846,1
322,849,1
322,852,1
322,880,1
322,881,1
322,885,0
322,887,1
322,888,0
322,890,1
323,11,1
323,19,1
323,28,1
323,58,1
323,59,0
323,66,1
323,68,1
323,72,1
323,93,1
323,98,1
323,100,1
323,108,1
323,121,1
323,122,0
323,125,0
323,126,1
323,138,1
323,142,1
323,149,1
323,150,1
323,151,1
323,153,1
323,164,1
323,186,1
323,201,1
323,218,1
323,220,1
323,224,0
323,233,1
323,246,0
323,253,1
323,260,1
323,296,1
323,307,1
323,347,1
323,364,1
323,385,1
323,387,1
323,409,1
323,431,1
323,432,1
323,433,1
323,439,1
323,440,1
323,441,1
323,486,1
323,488,1
323,495,1
323,531,1
323,556,0
323,562,1
323,566,1
323,575,1
323,576,1
323,593,1
323,626,1
323,637,1
323,645,1
323,652,1
323,668,1
323,678,1
323,686,1
323,706,1
323,707,1
323,744,1
323,747,1
323,760,1
323,762,1
323,763,1
323,764,1
323,777,0
323,778,1
323,788,1
323,792,1
323,793,1
323,794,1
323,802,1
323,806,1
323,809,1
323,810,1
323,827,1
323,834,1
323,838,0
323,849,1
323,859,0
323,864,0
323,868,1
323,871,1
323,878,1
323,880,1
323,881,1
323,891,1
323,894,1
323,896,1
323,897,1
323,898,1
323,899,1
323,900,1
324,9,1
324,14,1
324,51,1
324,55,1
324,58,1
324,59,1
324,60,1
324,78,1
324,93,1
324,94,1
324,95,1
324,96,1
324,97,1
324,100,1
324,119,1
324,136,1
324,146,1
324,153,1
324,164,0
324,167,1
324,171,1
324,175,1
324,196,1
324,198,1
324,204,1
324,208,1
324,212,1
324,219,1
324,225,1
324,233,1
324,299,1
324,323,1
324,324,1
324,325,1
324,331,1
324,364,1
324,411,1
324,429,1
324,442,1
324,457,1
324,458,1
324,475,1
324,487,1
324,500,1
324,510,1
324,514,0
324,523,1
324,530,1
324,532,1
324,537,0
324,552,1
324,558,1
324,561,1
324,562,1
324,563,1
324,566,1
324,574,1
324,576,1
324,577,1
324,578,1
324,579,1
324,580,0
324,590,1
324,595,1
324,596,0
324,606,1
324,622,1
324,637,1
324,643,0
324,644,1
324,645,1
324,668,1
324,669,0
324,678,1
324,690,1
324,705,1
324,707,1
324,719,1
324,724,1
324,727,1
324,728,0
324,738,1
324,744,1
324,745,1
324,748,1
324,750,0
324,751,1
324,766,1
324,775,1
324,777,1
324,787,1
324,788,0
324,801,1
324,810,1
324,828,1
324,834,1
324,844,1
324,847,1
324,856,0
324,859,0
324,860,0
324,874,0
324,875,0
324,878,1
324,880,1
324,881,0
325,15,1
325,17,1
325,19,1
325,20,1
325,29,1
325,32,1
325,53,1
325,59,0
325,71,0
325,72,1
325,77,1
325,91,1
325,93,1
325,94,0
325,95,1
325,96,0
325,97,0
325,100,1
325,107,1
325,112,1
325,115,1
325,134,0
325,137,0
325,139,1
325,140,0
325,141,0
325,143,0
325,161,1
325,163,1
325,177,1
325,190,1
325,197,1
325,200,1
325,201,1
325,214,1
325,220,1
325,221,1
325,222,1
325,223,1
325,225,1
325,228,1
325,229,1
325,233,1
325,245,1
325,246,0
325,247,1
325,249,1
325,251,1
325,260,1
325,270,1
325,280,1
325,297,1
325,298,1
325,306,1
325,307,0
325,326,1
325,384,1
325,406,1
325,415,0
325,422,1
325,430,1
325,441,1
325,449,1
325,474,1
325,486,1
325,488,1
325,502,1
325,513,1
325,561,1
325,562,1
325,564,0
325,579,1
325,583,0
325,585,1
325,589,1
325,602,1
325,603,1
325,605,0
325,610,0
325,615,1
325,646,0
325,651,1
325,652,0
325,685,1
325,686,1
325,705,1
325,706,1
325,707,1
325,725,1
325,733,0
325,740,1
325,744,1
325,745,1
325,746,1
325,750,0
325,751,1
325,758,1
325,759,1
325,760,0
325,761,0
325,764,1
325,775,0
325,776,1
325,777,1
325,780,1
325,781,0
325,783,1
325,787,1
325,788,1
325,793,1
325,795,0
325,797,0
325,801,1
325,804,1
325,805,1
325,809,1
325,830,1
325,835,0
325,837,0
325,842,1
325,857,1
325,859,0
325,860,0
325,868,1
325,878,1
325,882,1
325,884,1
325,885,0
325,887,1
325,888,0
325,893,1
325,894,1
325,895,1
325,900,1
325,902,1
326,13,0
326,21,1
326,26,1
326,49,1
326,59,1
326,71,0
326,74,0
326,77,1
326,78,0
326,92,1
326,93,0
326,100,1
326,109,1
326,112,1
326,121,1
326,122,0
326,127,0
326,128,1
326,142,0
326,143,1
326,152,1
326,157,1
326,158,1
326,159,1
326,160,1
326,161,1
326,162,1
326,165,1
326,167,0
326,171,1
326,177,1
326,198,1
326,201,1
326,207,1
326,217,1
326,220,1
326,221,1
326,229,1
326,234,1
326,243,0
326,244,1
326,245,1
326,249,1
326,253,1
326,266,1
326,282,1
326,296,1
326,324,1
326,350,1
326,357,1
326,364,1
326,367,1
326,380,1
326,390,0
326,391,1
326,397,0
326,446,1
326,449,0
326,450,0
326,451,0
326,452,1
326,453,0
326,457,1
326,458,1
326,467,1
326,500,0
326,502,1
326,510,1
326,536,1
326,552,1
326,553,0
326,554,1
326,562,1
326,574,0
326,575,0
326,576,1
326,578,0
326,579,1
326,580,1
326,582,1
326,588,1
326,602,1
326,606,1
326,610,1
326,611,1
326,615,1
326,624,1
326,640,1
326,645,1
326,646,1
326,647,1
326,652,1
326,662,1
326,668,1
326,677,1
326,686,1
326,688,1
326,706,1
326,707,1
326,725,1
326,733,0
326,742,1
326,744,0
326,745,0
326,746,1
326,748,1
326,759,0
326,760,0
326,761,0
326,763,1
326,778,0
326,787,0
326,788,1
326,792,0
326,804,1
326,806,1
326,813,1
326,823,1
326,832,1
326,834,1
326,835,0
326,855,1
326,859,1
326,863,1
326,865,1
326,867,1
326,868,1
326,869,1
326,872,1
326,876,1
326,877,1
326,879,0
326,881,1
326,888,0
326,890,0
326,891,1
326,896,1
326,897,1
326,902,1
327,14,1
327,19,0
327,20,1
327,30,1
327,50,1
327,54,1
327,59,1
327,60,1
327,62,1
327,70,0
327,73,0
327,74,0
327,76,1
327,80,1
327,81,1
327,91,1
327,98,1
327,99,1
327,100,1
327,108,1
327,126,1
327,137,1
327,138,1
327,139,0
327,141,1
327,159,1
327,161,1
327,162,0
327,163,1
327,166,0
327,167,0
327,168,1
327,169,1
327,183,1
327,187,1
327,199,0
327,207,1
327,209,1
327,216,1
327,220,1
327,223,0
327,224,0
327,225,1
327,226,1
327,229,1
327,233,1
327,236,1
327,249,1
327,250,1
327,252,1
327,281,1
327,285,1
327,311,1
327,316,1
327,330,1
327,342,1
327,362,1
327,368,0
327,384,1
327,387,1
327,404,1
327,405,1
327,430,1
327,446,1
327,460,1
327,495,1
327,499,0
327,502,1
327,512,1
327,516,1
327,518,1
327,519,0
327,532,1
327,536,1
327,550,1
327,559,1
327,565,0
327,576,0
327,578,1
327,579,0
327,580,1
327,583,1
327,584,1
327,603,1
327,605,0
327,609,1
327,612,1
327,613,0
327,615,1
327,635,1
327,643,1
327,644,1
327,649,1
327,662,0
327,668,1
327,679,0
327,687,1
327,688,0
327,692,0
327,693,0
327,694,1
327,695,0
327,696,1
327,707,1
327,727,1
327,728,0
327,736,1
327,746,1
327,748,0
327,750,1
327,752,1
327,756,1
327,761,1
327,763,1
327,774,1
327,780,1
327,795,0
327,796,1
327,797,0
327,816,0
327,819,1
327,834,1
327,838,0
327,840,0
327,842,1
327,846,1
327,858,1
327,860,1
327,864,1
327,866,1
327,868,1
327,870,1
327,871,1
327,873,1
327,876,1
327,881,1
327,886,0
327,888,1
327,890,1
327,893,1
327,895,1
327,896,1
328,28,0
328,29,1
328,128,1
328,198,1
328,253,1
328,254,1
328,319,1
328,335,0
328,369,1
328,396,0
328,416,1
328,447,1
328,471,0
328,527,1
328,557,0
328,594,1
328,670,0
328,702,1
328,730,1
328,741,1
329,28,1
329,29,1
329,128,0
329,129,1
329,130,1
329,145,0
329,176,1
329,179,1
329,180,0
329,186,1
329,187,0
329,258,0
329,259,0
329,269,1
329,270,0
329,286,1
329,298,0
329,299,0
329,313,0
329,314,0
329,331,0
329,332,1
329,333,0
329,334,1
329,335,0
329,342,0
329,364,0
329,369,1
329,370,1
329,390,1
329,391,1
329,392,0
329,393,1
329,399,1
329,415,0
329,424,1
329,431,0
329,447,1
329,459,1
329,472,0
329,477,0
329,480,1
329,481,1
329,526,0
329,529,1
329,533,1
329,557,0
329,587,1
329,600,1
329,601,0
329,602,1
329,603,1
329,648,1
329,654,0
329,660,1
329,700,0
329,714,0
329,716,0
329,741,1
329,782,1
329,786,1
330,28,0
330,35,1
330,36,0
330,128,0
330,129,1
330,130,0
330,170,1
330,171,1
330,172,0
330,174,1
330,175,0
330,176,1
330,180,1
330,270,1
330,286,1
330,299,1
330,313,1
330,314,1
330,317,0
330,326,1
330,332,1
330,334,1
330,335,0
330,343,0
330,354,0
330,370,0
330,390,1
330,391,1
330,393,0
330,394,1
330,395,0
330,396,1
330,410,1
330,411,1
330,424,1
330,425,0
330,430,0
330,431,0
330,457,0
330,458,0
330,459,1
330,467,1
330,469,1
330,470,0
330,471,0
330,472,1
330,477,0
330,482,0
330,483,0
330,518,0
330,532,0
330,533,1
330,557,1
330,601,1
330,621,0
330,622,0
330,639,0
330,640,1
330,659,0
330,661,1
330,699,1
330,700,0
330,720,0
330,767,1
330,782,0
330,803,1
331,29,1
331,129,1
331,145,1
331,327,1
331,331,0
331,333,1
331,335,0
331,369,1
331,469,1
331,473,1
331,477,1
331,526,1
331,529,1
331,569,1
331,622,1
331,628,1
331,648,1
331,698,0
331,782,1
331,854,0
332,129,1
332,173,1
332,258,1
332,259,0
332,290,1
332,298,1
332,313,0
332,314,1
332,319,1
332,333,0
332,337,0
332,369,1
332,390,0
332,391,1
332,392,1
332,401,0
332,423,1
332,424,0
332,471,1
332,477,1
332,481,0
332,483,1
332,505,0
332,529,1
332,590,1
332,602,1
332,608,1
332,628,1
332,653,1
332,654,0
332,702,1
332,782,1
332,786,0
333,28,0
333,29,1
333,35,0
333,128,1
333,129,1
333,130,0
333,171,0
333,173,0
333,177,1
333,186,0
333,187,0
333,258,1
333,259,1
333,286,0
333,313,1
333,314,0
333,317,0
333,318,1
333,328,1
333,332,1
333,333,1
333,334,1
333,335,0
333,337,0
333,338,0
333,369,0
333,390,0
333,391,0
333,392,0
333,393,0
333,394,0
333,396,1
333,398,1
333,400,0
333,401,0
333,415,1
333,426,1
333,431,1
333,432,0
333,447,0
333,467,1
333,469,0
333,470,0
333,471,1
333,477,0
333,480,0
333,481,1
333,505,0
333,506,0
333,518,1
333,525,1
333,529,0
333,557,0
333,568,1
333,587,1
333,588,0
333,600,0
333,601,1
333,602,1
333,603,0
333,608,1
333,640,1
333,641,0
333,642,0
333,648,1
333,658,0
333,671,0
333,680,0
333,697,0
333,709,0
333,714,0
333,720,0
333,782,0
333,843,0
334,29,0
334,34,1
334,175,1
334,176,1
334,299,1
334,313,1
334,326,1
334,332,1
334,333,1
334,335,0
334,370,1
334,400,1
334,401,0
334,410,1
334,415,1
334,431,0
334,433,0
334,467,1
334,503,1
334,533,1
334,600,0
334,601,1
334,603,1
334,627,1
334,648,1
334,709,1
334,714,0
334,782,1
334,854,1
335,37,0
335,230,1
335,258,1
335,270,1
335,286,1
335,299,0
335,314,1
335,331,0
335,338,0
335,364,0
335,391,1
335,396,1
335,399,0
335,423,1
335,424,0
335,426,1
335,458,0
335,470,1
335,473,1
335,477,1
335,480,1
335,483,0
335,507,0
335,527,1
335,532,0
335,533,1
335,587,0
335,590,1
335,603,1
335,608,1
335,621,1
335,639,0
335,653,1
335,664,0
335,680,0
335,697,1
335,709,0
335,734,0
335,741,1
335,786,0
335,843,0
336,130,1
336,171,0
336,173,1
336,177,1
336,338,1
336,390,1
336,393,1
336,396,0
336,397,0
336,400,1
336,410,0
336,481,1
336,525,1
336,568,1
336,569,1
336,584,1
336,590,0
336,602,1
336,698,1
336,699,0
336,702,1
336,734,1
337,35,1
337,128,1
337,129,1
337,130,1
337,145,1
337,172,0
337,258,1
337,259,1
337,314,1
337,332,0
337,333,0
337,335,0
337,342,0
337,343,0
337,354,1
337,378,0
337,390,1
337,393,0
337,410,0
337,430,0
337,433,0
337,447,0
337,467,0
337,469,1
337,471,0
337,472,0
337,473,0
337,477,1
337,481,0
337,506,1
337,526,1
337,532,0
337,557,1
337,601,1
337,640,1
337,642,1
337,648,1
337,658,0
337,660,1
337,680,1
337,699,1
337,714,1
337,741,1
338,37,1
338,130,1
338,145,1
338,170,0
338,171,0
338,173,0
338,174,1
338,258,1
338,259,0
338,299,0
338,317,1
338,333,1
338,337,0
338,363,0
338,369,1
338,393,1
338,394,0
338,395,1
338,396,1
338,397,0
338,398,1
338,423,0
338,457,0
338,472,1
338,480,1
338,483,0
338,503,1
338,557,1
338,568,1
338,569,1
338,608,1
338,621,1
338,640,1
338,642,1
338,660,1
338,720,0
338,734,0
338,741,1
338,782,1
339,28,0
339,34,0
339,144,0
339,172,1
339,180,1
339,258,1
339,259,1
339,286,0
339,313,0
339,314,0
339,317,0
339,332,1
339,333,1
339,334,0
339,335,1
339,390,0
339,391,0
339,393,0
339,395,0
339,424,1
339,431,1
339,447,0
339,477,1
339,483,0
339,506,1
339,527,0
339,557,1
339,587,0
339,588,1
339,600,0
339,601,1
339,603,0
339,621,0
339,641,0
339,653,0
339,660,1
339,680,0
339,716,0
339,720,0
340,28,0
340,29,1
340,129,1
340,145,0
340,171,1
340,177,0
340,286,1
340,299,0
340,313,0
340,327,0
340,331,0
340,332,0
340,333,0
340,354,1
340,369,0
340,378,0
340,390,1
340,391,1
340,392,1
340,393,1
340,397,0
340,410,1
340,415,1
340,416,1
340,424,1
340,432,1
340,447,1
340,468,0
340,477,0
340,506,1
340,529,1
340,569,1
340,600,0
340,601,1
340,602,0
340,603,0
340,654,1
340,698,1
341,29,0
341,35,0
341,37,1
341,128,0
341,129,0
341,178,0
341,179,0
341,230,1
341,258,1
341,270,1
341,313,0
341,332,0
341,335,0
341,338,0
341,364,1
341,390,1
341,392,0
341,394,0
341,400,0
341,401,1
341,410,1
341,411,0
341,415,1
341,424,0
341,426,1
341,430,1
341,433,0
341,470,0
341,471,1
341,477,0
341,482,0
341,506,1
341,526,1
341,527,0
341,557,0
341,568,0
341,584,1
341,587,1
341,602,1
341,621,0
341,648,1
341,654,1
341,659,1
341,680,0
341,700,0
341,701,1
341,734,0
341,741,1
341,786,1
341,854,0
342,28,0
342,29,0
342,36,0
342,128,0
342,129,1
342,130,0
342,258,1
342,259,1
342,286,0
342,313,0
342,314,0
342,331,0
342,332,0
342,333,0
342,334,1
342,335,0
342,342,0
342,354,1
342,369,0
342,390,1
342,391,0
342,392,1
342,393,0
342,394,1
